text,x,y
Check out what I found. 3x CAREX Antibacterial Hand Wash Gel Works in Seconds ! Anti Bacterial Flu  https://t.co/6NJQ4AmCQP via @eBay_UK #antibacterial #handgel #gel #coronavirus #protection #shop #online #shopping,5.8288264,0.96435523
"My husband waiting in line at the grocery store here in Rome
#Italia #lidl #Covid_19 https://t.co/b6BcISo6QX",7.8852973,1.6869068
Just ate something from my stock pile of food. It hasn't even started yet and I'm eating my inventory already #Covid_19 #coronavirus,11.131876,0.88291436
"When herd mentality makes you want to stockpile unnecessarily, bear in mind the only pasta left on the supermarket shelves this morning is Italian, this is how ill-informed ppl are about #Covid_19.  Take a beat,  check out the @CDCgov website and #buyItalian ? ?",8.873737,-1.2339073
"Whats this about, Dr. Birx? https://t.co/AMWRDbLDEX",7.863274,4.0571437
following the line at the local grocery store from beginning to end! #coronapocalypse #Covid_19 #CoronavirusPandemic #CoronaCanada https://t.co/f4dQURaAfo,7.506692,1.8896387
"@Safeway during this emergency safeway has RAISED prices throughout the store, kind of disappointing #Covid_19",7.830218,4.5270596
"lrt who knew COVID-19 was all we needed for ppl to start considering the digital version of everything?

cashless cash
online meetings/classes
online shopping
cloud storage

unfortunately not everyone can afford to use em yet, maybe after COVID-19 is gone let's focus here next?",9.402715,5.5418363
The great grocery store bailout of 2020 #Covid_19 #CoronavirusPandemic #coronavirus,8.366119,2.0490947
"Relief is coming from the unaffected lands! Veronica is bringing supplies home from Alabama today as the morons here keep buying out everything. 
Prices will be posted later. I bet we can pay a yrs worth of Bama tuition w/whats in her suitcase #toiletpaper #Covid_19 #cloroxwipes https://t.co/WMJQh728uu",9.215517,1.3807511
"Yo mama so nasty COVID won't take her
Yo mama so dumb she thinks the CDC is a tv channel
Yo mama so dirty she got the Coro-NO-NO-NO
Yo mama so dumb she went to the grocery store (that's it)

Yo mama so dumb that she #SocialDistance - no wait, that's smart

#CoronaSnaps #Covid_19",7.628087,1.3967994
"Voltas 1.5 Ton Split AC Online at Best Prices in India on Flipkart. Free Shipping, Cash on Delivery, Best Offers.

Click Here : https://t.co/ommNeJZzLl

#Flipkart #Voltas #AirConditioners #Offers #ACmodels #Covid_19",6.863221,4.808014
"Realme 6 Pro Price in India | Best price for Realme 6 Pro is Rs.16999 as on 13th March 2020. Read full specifications, expert reviews and Offers On Flipkart! 

Click Here : https://t.co/YlWqqdj1FY

#Flipkart #Realme #Prices #specifications #reviews #Mobiles #Covid_19",6.8429904,4.9155827
#stubhub is offering 120% of cancelled event ticket prices toward a different ticket. Savvy decision many customers will remember after this #Covid_19 business ends.,7.474542,5.598823
@Reuters Common dont ruin my weekend keep prices down for a month plz ..??.. #oilprice #coronavirus #Covid_19 #CoronavirusPandemic #CoronaOutbreak,6.550799,4.066879
"point of view: u live in LA, &amp; its down-pouring. the pollen count is high, &amp; nobody knows how 2 drive. Ridiculous rent prices force you into public places despite having #COVID_19 fears. ppl r sniffling &amp; sneezing all around u is it allergies? Or early stages of#CoronaVirus?? https://t.co/PqEKVPyWLL",7.2008348,1.3247247
i work in a grocery store. my dept does the online shopping. weve been exceptionally busy bc of COVID-19. +,9.328702,3.4211864
"Covid-19 fact. You cant catch it by shopping online @ https://t.co/5JvPCl5rZy  however, you are still welcome to panic buy from us anytime you like https://t.co/z1pWSO1ZtX",8.389423,2.5806675
The reason why we cant get shit online via @amazon is cause these 3rd party vendors or hiking up prices at obscene and obnoxious amounts ... I saw some damn Lysol for $114 ... FOH i will not Ill concoct my own cleaning supplies b4 I ever #Covid_19 #CoronaVirus,6.8432446,2.8643277
"My 74yo mother with COPD watches @FoxNews all day. She said she is going to the grocery store today, we have asked her not to go but she insists. If she gets  #Covid_19 can we sue @FoxNews?
#CoronaOutbreak #FlattenTheCurve  #COVID",8.507747,3.7435682
NJ Shoprite actually it's #FoodTown - ??? I don't want to cause another panic shopping spree but why is there no diet soda Progresso soup or baby food either???  #Covid_19 https://t.co/Ky6eMOBxed,9.242532,0.71302086
"Our local supermarket this morning. Staff had to close an isle for saftey yesterday as shoppers where taking the stuff off the shelves before they could stock them. No milk, no rice, no toilet paper, no bread, no pasta. #bonkers #cronovirus #COVID2019IRELAND #Covid_19 #covid19UK https://t.co/GdQtcepAFU",8.80547,0.4850198
"Me: Im a pretty calm person, I dont usually panic

Me after #StateOfEmergency #Covid_19 #coronapocalypse at the grocery store: https://t.co/jdWQFIjYyX",8.957733,1.206388
Meat aisle at my local grocery store was almost completely empty so I am reverting to infancy and will be drinking mostly milk this week #Covid_19 https://t.co/YW37u3FMR9,10.508462,0.35198525
If the Canadian Gov is suggesting people stay within Canada for March break and not leave the country then they said force the airlines to lower prices for travel within Canada.#Covid_19,7.092796,5.6714373
"Spent my first self-quarantine day at home; cleaning all my door knobs, counting my stock of food and essentials, and took my break watching Uncut Gems(good movie). Now to watch the news to heighten my anxiety ??? #Covid_19 ???",9.925744,1.6141678
Apple retail store closes COVID 19,10.078497,4.2168083
Cheese is going out of stock 19PH,11.174811,0.08638257
These are great tips for staying #CoronaVirus SAFE while shopping for groceriesin-store or online!  https://t.co/pf3ITnKA1q,9.393021,3.0420034
If you re considered at risk during the outbreak now is the time to stock up on supplies including food medicine amp cleaning supplies Be sure you have over the counter medicines amp medical supplies to treat fever amp other symptoms More  ,11.310654,1.3735162
"Excellent talk with my doctor ?reg scheduled Apt in regards to #coronavirus #Covid_19 that if people READ the guidelines they state:

Stay 6-8ft away from another

Avoid crowds like the grocery store or workplace

Eat at home &amp; can goods

Wash hands, hot water &amp; soaps 30 seconds",10.258342,2.2445934
In Switzerland you can find a form online to let your neighbours know what you can do to help shopping daycare dog walking drive somewhere collect medicine etc You can then stick it to your building s door so ppl who need help can contact you,11.580731,3.0162704
Now is the time to stock up on caskets and burial plots for your loved ones before they start price gauging via   Stock up food while you still can to prepare for lockdown,11.229962,0.24103762
"By increasing Petrol prices, this is a bold move from Modiji to make ppl sit at home and self quarantine and there by contain virus.  #COVID2019 #PetrolPrices",6.392375,4.2392964
"The last time I saw a supermarket this empty was in #Gaza (and it wasnt because of the #Coronavirus) 

Maybe Americans will now be able to relate to what life under a blockade is like when you cant find some of the most basic necessities for your family. https://t.co/VuC3s49d3O",9.642831,0.045233745
"Panic buying has swamped supermarkets. Tonight New Zealand has announced the strictest border controls in the world. In Queensland, 11 new cases of coronavirus have emerged. https://t.co/NhhGSm4Hqp @G_Chumbley #COVID_19 #7NEWS https://t.co/z6iLcb6non",9.64294,-0.3129396
Why are people stock piling   what s wrong with you Maybe it would be nice to take some of that food and household supplies and donate it to an elderly neighbor who may be isolated lonely and too frightened to go out and do their shopping,11.984395,2.236162
In USA people are stabbing each other over the last package of water bottles in the grocery store. In Australia there is a shortage of toilet paper. In Fiji? The chili sauce isle is empty #coronavirus,7.002777,-0.86718357
Sign of the times Online shopping sites for and have crashed first delivery slot in our area is in over a week s time Could be a real issue for people self isolating in weeks to come unless the supermarkets ramp things up,10.446015,4.826198
"Mientras tanto en el pinar, supermercado Los Kabes??????? #CoronavirusEnUruguay #COVID?19 https://t.co/FQFh7aFZEV",8.016301,0.27712643
Living in the no TV working online and in the garden taking care of animals in the fields not traveling rarely go shopping in the village nearby is probably the safest nowadays,11.621322,2.8770077
Good morning https://t.co/M0nLmwnBX7,8.086378,2.7510285
"So in January, my friend &amp; I were thinking of going to Colombia in April &amp; flights at the time were almost $800. Those prices have now come down to $250 bcos of #Covid_19",7.0960965,5.6229777
"@roncaruthers Ron, I'd like to hear it from you.

Would it be stupid not to stock up on food and other supplies now?

I just think most people have watched too many movies.

I might just be a #Coronavirus denier, not unlike climate change deni",11.404964,1.0943884
"Is #coronavirus affecting you at this point? 

We are headed out to stock up on some food and toilet paper as we head into the school closure. 

Please stay safe, and healthy.? https://t.co/7lIRgRcOcn",10.153647,2.547562
"Toilet paper, canned food: What explains coronavirus panic buying 

I still dont get the connection between toilet paper and COVID-19, but as one professor of public health said, Were poor at learning and good at forgetting.
https://t.co/csJZBB27uT",8.833743,-0.6867448
My current dream: GO TO THE SUPERMARKET! ? But my brother wont let me cause he doesnt want to expose me at any risk. #lockdown #Covid_19,8.268007,1.5695816
"Since, Our govt is far behind in providing the appropriate medical facilities as per the need &amp; seeing the gravity of the situation, But can't our govt do a simplestep in exempting d tax frm sanitizer &amp; mask. Dn't scare of check up to know abt this Virus.
#coronavirus 
#Covid_19 https://t.co/3tZqwXn7Qw",5.605462,2.2469788
Everyone bulk buying toilet paper face masks food n other shit making stores go out of stock,7.4884353,-1.0935743
"To know the preventive measures that you can take against the coronavirus
#CoronaVirus
#coronavirusinindia  
For Immunity/precaution/cure/sanitizer watch live..
@ABPNews 4pm
@news24tvchannel 4.30pm
@indiatvnews 5pm
@News18India 6pm
@Republic_Bharat @republic 7pm https://t.co/8W2g6G9wC5",10.531645,2.7681537
